candidate_order_id,nominal_order,model,terminal_city,result_category,exact_duration_s,exact_distance_m,failure_reason,failing_city_transition_or_state,first_hit_order,exception_error_text
fixed-B-terminal-Gorzów Wielkopolski-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Szczecin -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10397,Warszawa,
fixed-C-terminal-Gorzów Wielkopolski-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Szczecin -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=9021,Warszawa,
manifest-order-terminal-Gorzów Wielkopolski-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=6781,Warszawa,
reverse-tail-terminal-Gorzów Wielkopolski-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Toruń -> Bydgoszcz -> Poznań -> Szczecin -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13597,Warszawa,
deterministic-random-restart-0-terminal-Gorzów Wielkopolski-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Szczecin -> Katowice -> Poznań -> Toruń -> Rzeszów -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13917,Warszawa,
deterministic-random-restart-1-terminal-Gorzów Wielkopolski-finish,Warszawa -> Wrocław -> Katowice -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=12157,Warszawa,
deterministic-random-restart-2-terminal-Gorzów Wielkopolski-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Poznań -> Gdańsk -> Łódź -> Toruń -> Opole -> Gorzów Wielkopolski,M-300,Gorzów Wielkopolski,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11357,Warszawa,
fixed-A-terminal-Szczecin-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14781,Warszawa,
fixed-B-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin,M-300,Szczecin,FEASIBLE,229843.4,2657783.272,,,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin,
fixed-C-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin,M-300,Szczecin,FEASIBLE,251302.1,2760130.141,,,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin,
manifest-order-terminal-Szczecin-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14781,Warszawa,
reverse-tail-terminal-Szczecin-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Toruń -> Bydgoszcz -> Poznań -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11389,Warszawa,
deterministic-random-restart-0-terminal-Szczecin-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Katowice -> Poznań -> Toruń -> Rzeszów -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=16445,Warszawa,
deterministic-random-restart-1-terminal-Szczecin-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=16605,Warszawa,
deterministic-random-restart-2-terminal-Szczecin-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Gdańsk -> Łódź -> Toruń -> Opole -> Szczecin,M-300,Szczecin,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=12477,Warszawa,
fixed-A-terminal-Poznań-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11197,Warszawa,
fixed-B-terminal-Poznań-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10205,Warszawa,
fixed-C-terminal-Poznań-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=17085,Warszawa,
manifest-order-terminal-Poznań-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11197,Warszawa,
reverse-tail-terminal-Poznań-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Toruń -> Bydgoszcz -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=17821,Warszawa,
deterministic-random-restart-0-terminal-Poznań-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Szczecin -> Katowice -> Toruń -> Rzeszów -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=16861,Warszawa,
deterministic-random-restart-1-terminal-Poznań-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Toruń -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13885,Warszawa,
deterministic-random-restart-2-terminal-Poznań-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Gdańsk -> Łódź -> Toruń -> Opole -> Poznań,M-300,Poznań,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=9021,Warszawa,
fixed-A-terminal-Bydgoszcz-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13853,Warszawa,
fixed-B-terminal-Bydgoszcz-finish,Warszawa -> Łódź -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=17949,Warszawa,
fixed-C-terminal-Bydgoszcz-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13469,Warszawa,
manifest-order-terminal-Bydgoszcz-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Toruń -> Gdańsk -> Olsztyn -> Białystok -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13853,Warszawa,
reverse-tail-terminal-Bydgoszcz-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Toruń -> Poznań -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13405,Warszawa,
deterministic-random-restart-0-terminal-Bydgoszcz-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Białystok -> Szczecin -> Katowice -> Poznań -> Toruń -> Rzeszów -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11005,Warszawa,
deterministic-random-restart-1-terminal-Bydgoszcz-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=6717,Warszawa,
deterministic-random-restart-2-terminal-Bydgoszcz-finish,Warszawa -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Gdańsk -> Łódź -> Toruń -> Opole -> Bydgoszcz,M-300,Bydgoszcz,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=5597,Warszawa,
fixed-A-terminal-Toruń-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8989,Warszawa,
fixed-B-terminal-Toruń-finish,Warszawa -> Łódź -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=9853,Warszawa,
fixed-C-terminal-Toruń-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8189,Warszawa,
manifest-order-terminal-Toruń-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Gdańsk -> Olsztyn -> Białystok -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8989,Warszawa,
reverse-tail-terminal-Toruń-finish,Warszawa -> Białystok -> Olsztyn -> Gdańsk -> Bydgoszcz -> Poznań -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10525,Warszawa,
deterministic-random-restart-0-terminal-Toruń-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Szczecin -> Katowice -> Poznań -> Rzeszów -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13149,Warszawa,
deterministic-random-restart-1-terminal-Toruń-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10845,Warszawa,
deterministic-random-restart-2-terminal-Toruń-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Gdańsk -> Łódź -> Opole -> Toruń,M-300,Toruń,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=9501,Warszawa,
fixed-A-terminal-Gdańsk-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Olsztyn -> Białystok -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8509,Warszawa,
fixed-B-terminal-Gdańsk-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Olsztyn -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=13693,Warszawa,
fixed-C-terminal-Gdańsk-finish,Warszawa -> Białystok -> Olsztyn -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=11901,Warszawa,
manifest-order-terminal-Gdańsk-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Olsztyn -> Białystok -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8509,Warszawa,
reverse-tail-terminal-Gdańsk-finish,Warszawa -> Białystok -> Olsztyn -> Toruń -> Bydgoszcz -> Poznań -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14781,Warszawa,
deterministic-random-restart-0-terminal-Gdańsk-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Szczecin -> Katowice -> Poznań -> Toruń -> Rzeszów -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=15037,Warszawa,
deterministic-random-restart-1-terminal-Gdańsk-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Olsztyn -> Lublin -> Białystok -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10333,Warszawa,
deterministic-random-restart-2-terminal-Gdańsk-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Łódź -> Toruń -> Opole -> Gdańsk,M-300,Gdańsk,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=12349,Warszawa,
fixed-A-terminal-Olsztyn-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Białystok -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14973,Warszawa,
fixed-B-terminal-Olsztyn-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Białystok -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=17757,Warszawa,
fixed-C-terminal-Olsztyn-finish,Warszawa -> Białystok -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=15005,Warszawa,
manifest-order-terminal-Olsztyn-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Białystok -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14973,Warszawa,
reverse-tail-terminal-Olsztyn-finish,Warszawa -> Białystok -> Gdańsk -> Toruń -> Bydgoszcz -> Poznań -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=15005,Warszawa,
deterministic-random-restart-0-terminal-Olsztyn-finish,Warszawa -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Białystok -> Szczecin -> Katowice -> Poznań -> Toruń -> Rzeszów -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=8381,Warszawa,
deterministic-random-restart-1-terminal-Olsztyn-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Gdańsk -> Lublin -> Białystok -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=10621,Warszawa,
deterministic-random-restart-2-terminal-Olsztyn-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Białystok -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Gdańsk -> Łódź -> Toruń -> Opole -> Olsztyn,M-300,Olsztyn,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=16157,Warszawa,
fixed-A-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok,M-300,Białystok,FEASIBLE,245537.4,2823050.856,,,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok,
fixed-B-terminal-Białystok-finish,Warszawa -> Łódź -> Toruń -> Bydgoszcz -> Gdańsk -> Olsztyn -> Lublin -> Rzeszów -> Kielce -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=19133,Warszawa,
fixed-C-terminal-Białystok-finish,Warszawa -> Olsztyn -> Gdańsk -> Bydgoszcz -> Toruń -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Poznań -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=18813,Warszawa,
manifest-order-finish,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok,M-300,Białystok,FEASIBLE,245537.4,2823050.856,,,Warszawa -> Łódź -> Kielce -> Lublin -> Rzeszów -> Kraków -> Katowice -> Opole -> Wrocław -> Zielona Góra -> Gorzów Wielkopolski -> Szczecin -> Poznań -> Bydgoszcz -> Toruń -> Gdańsk -> Olsztyn -> Białystok,
reverse-tail-terminal-Białystok-finish,Warszawa -> Olsztyn -> Gdańsk -> Toruń -> Bydgoszcz -> Poznań -> Szczecin -> Gorzów Wielkopolski -> Zielona Góra -> Wrocław -> Opole -> Katowice -> Kraków -> Rzeszów -> Lublin -> Kielce -> Łódź -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=14909,Warszawa,
deterministic-random-restart-0-terminal-Białystok-finish,Warszawa -> Olsztyn -> Zielona Góra -> Opole -> Wrocław -> Łódź -> Gorzów Wielkopolski -> Gdańsk -> Kielce -> Kraków -> Lublin -> Bydgoszcz -> Szczecin -> Katowice -> Poznań -> Toruń -> Rzeszów -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=19677,Warszawa,
deterministic-random-restart-1-finish,Warszawa -> Wrocław -> Katowice -> Gorzów Wielkopolski -> Szczecin -> Zielona Góra -> Bydgoszcz -> Kraków -> Opole -> Kielce -> Rzeszów -> Poznań -> Toruń -> Łódź -> Gdańsk -> Olsztyn -> Lublin -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=4285,Warszawa,
deterministic-random-restart-2-terminal-Białystok-finish,Warszawa -> Bydgoszcz -> Rzeszów -> Kielce -> Lublin -> Szczecin -> Olsztyn -> Katowice -> Wrocław -> Kraków -> Zielona Góra -> Gorzów Wielkopolski -> Poznań -> Gdańsk -> Łódź -> Toruń -> Opole -> Białystok,M-300,Białystok,TIMEOUT,,,fixed-order search exceeded 0.250s,expanded_labels=17501,Warszawa,
